ds,y_true,y_pred,error,residual
2023-02-28,1.05737,1.0672401211442586,-0.0098701211442586,-0.0098701211442586
2023-05-09,1.09597,1.1092281035322202,-0.0132581035322203,-0.0132581035322203
2023-07-18,1.12275,1.1000324238434034,0.0227175761565965,0.0227175761565965
2023-09-26,1.05706,1.0669025065284374,-0.0098425065284375,-0.0098425065284375
