ds,y_true,y_pred,error,residual
2023-02-28,1.05737,1.0571403503417969,0.000229649658203,0.000229649658203
2023-05-09,1.09597,1.1030328273773191,-0.0070628273773194,-0.0070628273773194
2023-07-18,1.12275,1.124699354171753,-0.001949354171753,-0.001949354171753
2023-09-26,1.05706,1.061727523803711,-0.004667523803711,-0.004667523803711
