ds,y_true,y_pred,error,residual
2023-03-01,1.06686,1.0652520004187573,0.0016079995812425807,0.0016079995812425807
2023-04-05,1.09051,1.0826107337090156,0.007899266290984475,0.007899266290984475
2023-05-10,1.09826,1.1093404633621882,-0.011080463362188153,-0.011080463362188153
2023-06-14,1.08305,1.0667070245129888,0.016342975487011246,0.016342975487011246
2023-07-19,1.12012,1.104502330336207,0.015617669663793077,0.015617669663793077
2023-08-23,1.08628,1.1029030471487744,-0.016623047148774495,-0.016623047148774495
2023-09-27,1.05035,1.0652357275717108,-0.014885727571710916,-0.014885727571710916
2023-11-01,1.05661,1.0672244652113159,-0.010614465211315816,-0.010614465211315816
