ds,y_true,y_pred,error,residual
2023-02-28,1.05737,1.0571403503417969,0.00022964965820304606,0.00022964965820304606
2023-05-09,1.0959699999999999,1.1030328273773193,-0.007062827377319447,-0.007062827377319447
2023-07-18,1.12275,1.124699354171753,-0.001949354171753015,-0.001949354171753015
2023-09-26,1.0570599999999999,1.061727523803711,-0.004667523803711049,-0.004667523803711049
